model1_fake,model1_real,model2_fake,model2_real,id
0.019240945,0.980759055,0,1,3285
0.881949691,0.118050309,0.894356006,0.105643994,3286
0.157644517,0.842355483,0,1,3287
0.093897663,0.906102337,0,1,3288
0.311030501,0.688969499,0.604537094,0.395462906,3289
0.810464019,0.189535981,0.604537094,0.395462906,3290
0.52072174,0.47927826,0,1,3291
0.764577522,0.235422478,0.604537094,0.395462906,3292
0.02296135,0.97703865,0,1,3293
0.845011607,0.154988393,1,0,3294
0.656616122,0.343383878,0.859564165,0.140435835,3295
0.305259582,0.694740418,0,1,3296
0.685104617,0.314895383,0.604537094,0.395462906,3297
0.094721551,0.905278449,0,1,3298
0.049594273,0.950405727,0,1,3299
0.205464732,0.794535268,0,1,3300
0.785604764,0.214395236,0.604537094,0.395462906,3301
0.491996636,0.508003364,0.604537094,0.395462906,3302
0.119483843,0.880516157,0,1,3303
0.924790799,0.075209201,0.604537094,0.395462906,3304
0.206783626,0.793216374,0,1,3305
0.185504938,0.814495062,0,1,3306
0.016332675,0.983667325,0,1,3307
0.642029304,0.357970696,1,0,3308
0.615440496,0.384559504,1,0,3309
0.291504364,0.708495636,0.604537094,0.395462906,3310
0.035522813,0.964477187,0,1,3311
0.763862254,0.236137746,1,0,3312
0.157834375,0.842165625,0,1,3313
0.942970705,0.057029295,1,0,3314
0.873163565,0.126836435,1,0,3315
0.17957448,0.82042552,0,1,3316
0.722905603,0.277094397,0.604537094,0.395462906,3317
0.900552896,0.099447104,1,0,3318
0.924177558,0.075822442,1,0,3319
0.875009109,0.124990891,0.604537094,0.395462906,3320
0.190904392,0.809095608,0,1,3321
0.711125753,0.288874247,0.604537094,0.395462906,3322
0.643346349,0.356653651,0.604537094,0.395462906,3323
0.057288489,0.942711511,0,1,3324
0.148180438,0.851819562,0,1,3325
0.752512217,0.247487783,0.604537094,0.395462906,3326
0.819189371,0.180810629,1,0,3327
0.264454503,0.735545497,0,1,3328
0.955181233,0.044818767,0.969230769,0.030769231,3329
0.809753599,0.190246401,1,0,3330
0.812747528,0.187252472,0.604537094,0.395462906,3331
0.810807452,0.189192548,0.894356006,0.105643994,3332
0.920000633,0.079999367,1,0,3333
0.946362217,0.053637783,0.894356006,0.105643994,3334
0.239618099,0.760381901,0,1,3335
0.939177361,0.060822639,1,0,3336
0.731272999,0.268727001,1,0,3337
0.20889356,0.79110644,0,1,3338
0.529562465,0.470437535,0.375,0.625,3339
0.461142961,0.538857039,0,1,3340
0.742604149,0.257395851,0.894356006,0.105643994,3341
0.077576426,0.922423574,0,1,3342
0.169988017,0.830011983,0,1,3343
0.707747376,0.292252624,1,0,3344
0.615972283,0.384027717,0.604537094,0.395462906,3345
0.180780146,0.819219854,0,1,3346
0.084681669,0.915318331,0,1,3347
0.630552413,0.369447587,1,0,3348
0.205453178,0.794546822,0,1,3349
0.710256783,0.289743217,0.859564165,0.140435835,3350
0.776011053,0.223988947,1,0,3351
0.669716312,0.330283688,1,0,3352
0.241820888,0.758179112,0,1,3353
0.162491383,0.837508617,0.604537094,0.395462906,3354
0.17299663,0.82700337,0,1,3355
0.667994794,0.332005206,0.604537094,0.395462906,3356
0.131927048,0.868072952,0,1,3357
0.694892989,0.305107011,0.859564165,0.140435835,3358
0.181774077,0.818225923,0,1,3359
0.700546369,0.299453631,0.411764706,0.588235294,3360
0.945841062,0.054158938,1,0,3361
0.14045775,0.85954225,0,1,3362
0.76073911,0.23926089,1,0,3363
0.032029779,0.967970221,0,1,3364
0.803256064,0.196743936,0.894356006,0.105643994,3365
0.842236892,0.157763108,0.604537094,0.395462906,3366
0.856184412,0.143815588,0.894356006,0.105643994,3367
0.240675008,0.759324992,0,1,3368
0.190399478,0.809600522,0.604537094,0.395462906,3369
0.676444745,0.323555255,1,0,3370
0.950841243,0.049158757,1,0,3371
0.201366295,0.798633705,0,1,3372
0.36917696,0.63082304,1,0,3373
0.852720582,0.147279418,1,0,3374
0.152814393,0.847185607,0.604537094,0.395462906,3375
0.012575473,0.987424527,0,1,3376
0.793611318,0.206388682,0.894356006,0.105643994,3377
0.731751265,0.268248735,1,0,3378
0.170172148,0.829827852,0,1,3379
0.209675543,0.790324457,0,1,3380
0.049051352,0.950948648,0,1,3381
0.086838302,0.913161698,0,1,3382
0.394472027,0.605527973,0,1,3383
0.670315611,0.329684389,0.859564165,0.140435835,3384
0.785290856,0.214709144,0.604537094,0.395462906,3385
0.852524249,0.147475751,0.411764706,0.588235294,3386
0.131915228,0.868084772,0.01754386,0.98245614,3387
0.736720925,0.263279075,0.604537094,0.395462906,3388
0.963033732,0.036966268,1,0,3389
0.935227533,0.064772467,1,0,3390
0.688023452,0.311976548,0.604537094,0.395462906,3391
0.766807862,0.233192138,1,0,3392
0.473959673,0.526040327,1,0,3393
0.09118875,0.90881125,0,1,3394
0.259363493,0.740636507,0.604537094,0.395462906,3395
0.593281171,0.406718829,0.604537094,0.395462906,3396
0.039865147,0.960134853,0,1,3397
0.933769007,0.066230993,1,0,3398
0.187602609,0.812397391,0,1,3399
0.831393543,0.168606457,0.894356006,0.105643994,3400
0.083791902,0.916208098,0,1,3401
0.823739028,0.176260972,0.604537094,0.395462906,3402
0.01762919,0.98237081,0,1,3403
0.11825167,0.88174833,0,1,3404
0.063859384,0.936140616,0,1,3405
0.919873715,0.080126285,0.894356006,0.105643994,3406
0.045269441,0.954730559,0,1,3407
0.844731741,0.155268259,0.969230769,0.030769231,3408
0.021247707,0.978752293,0,1,3409
0.751800869,0.248199131,0.894356006,0.105643994,3410
0.21317998,0.78682002,0,1,3411
0.814676626,0.185323374,1,0,3412
0.985609076,0.014390924,0.894356006,0.105643994,3413
0.199728269,0.800271731,0.604537094,0.395462906,3414
0.084591589,0.915408411,0,1,3415
0.782219742,0.217780258,1,0,3416
0.112002097,0.887997903,0,1,3417
0.085850682,0.914149318,0,1,3418
0.83441965,0.16558035,0.859564165,0.140435835,3419
0.726136778,0.273863222,0.894356006,0.105643994,3420
0.013062009,0.986937991,0,1,3421
0.832716414,0.167283586,0.894356006,0.105643994,3422
0.210359686,0.789640314,0,1,3423
0.373808557,0.626191443,0.859564165,0.140435835,3424
0.120523199,0.879476801,0,1,3425
0.764861668,0.235138332,0.859564165,0.140435835,3426
0.244362839,0.755637161,0.604537094,0.395462906,3427
0.877402948,0.122597052,0.894356006,0.105643994,3428
0.583167847,0.416832153,0.604537094,0.395462906,3429
0.312274227,0.687725773,0.604537094,0.395462906,3430
0.036345157,0.963654843,0,1,3431
0.6113627,0.3886373,1,0,3432
0.014962189,0.985037811,0,1,3433
0.741171933,0.258828067,0.894356006,0.105643994,3434
0.82799299,0.17200701,0.894356006,0.105643994,3435
0.858405861,0.141594139,0.894356006,0.105643994,3436
0.703556961,0.296443039,0.859564165,0.140435835,3437
0.036859333,0.963140667,0,1,3438
0.092633949,0.907366051,0,1,3439
0.120783307,0.879216693,0.604537094,0.395462906,3440
0.686110925,0.313889075,0.604537094,0.395462906,3441
0.519592093,0.480407907,0,1,3442
0.733735395,0.266264605,1,0,3443
0.107968173,0.892031827,0,1,3444
0.135809777,0.864190223,0,1,3445
0.037760183,0.962239817,0,1,3446
0.916923625,0.083076375,1,0,3447
0.853173974,0.146826026,0.894356006,0.105643994,3448
0.72681154,0.27318846,0.859564165,0.140435835,3449
0.19672853,0.80327147,0,1,3450
0.434339235,0.565660765,0.604537094,0.395462906,3451
0.521345718,0.478654282,1,0,3452
0.914949223,0.085050777,0.894356006,0.105643994,3453
0.401343323,0.598656677,0.604537094,0.395462906,3454
0.745971537,0.254028463,1,0,3455
0.262079019,0.737920981,0.604537094,0.395462906,3456
0.276155234,0.723844766,0,1,3457
0.738355128,0.261644872,0.894356006,0.105643994,3458
0.39690696,0.60309304,0.604537094,0.395462906,3459
0.373840546,0.626159454,0,1,3460
0.174421736,0.825578264,0,1,3461
0.802224108,0.197775892,1,0,3462
0.975681509,0.024318491,1,0,3463
0.317719447,0.682280553,0.604537094,0.395462906,3464
0.775779337,0.224220663,0.894356006,0.105643994,3465
0.97035068,0.02964932,1,0,3466
0.70734261,0.29265739,0,1,3467
0.827362378,0.172637622,1,0,3468
0.166784357,0.833215643,0,1,3469
0.795914993,0.204085007,0.894356006,0.105643994,3470
0.899803135,0.100196865,0.969230769,0.030769231,3471
0.520786378,0.479213622,0.859564165,0.140435835,3472
0.083232306,0.916767694,0,1,3473
0.158282353,0.841717647,0,1,3474
0.836989664,0.163010336,0.894356006,0.105643994,3475
0.836358728,0.163641272,0.894356006,0.105643994,3476
0.790364787,0.209635213,0.604537094,0.395462906,3477
0.048385845,0.951614155,0.01754386,0.98245614,3478
0.786983629,0.213016371,0.859564165,0.140435835,3479
0.729153186,0.270846814,0.604537094,0.395462906,3480
0.618123135,0.381876865,0.859564165,0.140435835,3481
0.908953877,0.091046123,0.604537094,0.395462906,3482
0.778317601,0.221682399,0.894356006,0.105643994,3483
0.751355408,0.248644592,0.604537094,0.395462906,3484
0.060082695,0.939917305,0,1,3485
0.269319491,0.730680509,0,1,3486
0.88171699,0.11828301,0.859564165,0.140435835,3487
0.940345199,0.059654801,0.894356006,0.105643994,3488
0.849131483,0.150868517,0.859564165,0.140435835,3489
0.077498199,0.922501801,0,1,3490
0.717228311,0.282771689,0.894356006,0.105643994,3491
0.886031454,0.113968546,0.604537094,0.395462906,3492
0.850709089,0.149290911,1,0,3493
0.59002166,0.40997834,0.859564165,0.140435835,3494
0.813259383,0.186740617,1,0,3495
0.813387072,0.186612928,0.604537094,0.395462906,3496
0.109272935,0.890727065,0,1,3497
0.90799656,0.09200344,0.894356006,0.105643994,3498
0.736402323,0.263597677,1,0,3499
0.847283266,0.152716734,1,0,3500
0.600173788,0.399826212,0.859564165,0.140435835,3501
0.09181203,0.90818797,0,1,3502
0.339403565,0.660596435,0,1,3503
0.453656841,0.546343159,0.604537094,0.395462906,3504
0.149699503,0.850300497,0,1,3505
0.784416699,0.215583301,1,0,3506
0.39705708,0.60294292,0,1,3507
0.799999534,0.200000466,0.604537094,0.395462906,3508
0.842994293,0.157005707,0.604537094,0.395462906,3509
0.084429402,0.915570598,0.01754386,0.98245614,3510
0.904825398,0.095174602,0.604537094,0.395462906,3511
0.859288382,0.140711618,0.604537094,0.395462906,3512
0.083913818,0.916086182,0,1,3513
0.069737829,0.930262171,0,1,3514
0.6478188,0.3521812,1,0,3515
0.093714882,0.906285118,0,1,3516
0.049364154,0.950635846,0,1,3517
0.332263863,0.667736137,0,1,3518
0.916929516,0.083070484,0.894356006,0.105643994,3519
0.851069139,0.148930861,1,0,3520
0.131147979,0.868852021,0,1,3521
0.756638801,0.243361199,1,0,3522
0.963717363,0.036282637,1,0,3523
0.28332834,0.71667166,0.859564165,0.140435835,3524
0.180573221,0.819426779,0.604537094,0.395462906,3525
0.791419189,0.208580811,0.894356006,0.105643994,3526
0.52072174,0.47927826,0,1,3527
0.90891969,0.09108031,1,0,3528
0.969186683,0.030813317,0.894356006,0.105643994,3529
0.109508285,0.890491715,0,1,3530
0.189854801,0.810145199,1,0,3531
0.676721122,0.323278878,1,0,3532
0.564672247,0.435327753,1,0,3533
0.837267823,0.162732177,1,0,3534
0.514779538,0.485220462,0.604537094,0.395462906,3535
0.239567628,0.760432372,0,1,3536
0.837138966,0.162861034,0.894356006,0.105643994,3537
0.132693512,0.867306488,0,1,3538
0.082165719,0.917834281,0.604537094,0.395462906,3539
0.134605256,0.865394744,0,1,3540
0.972940631,0.027059369,1,0,3541
0.038319371,0.961680629,0,1,3542
0.755686899,0.244313101,0.604537094,0.395462906,3543
0.074309565,0.925690435,0,1,3544
0.188925608,0.811074392,0,1,3545
0.846430917,0.153569083,0.604537094,0.395462906,3546
0.220534106,0.779465894,0,1,3547
0.103716626,0.896283374,0,1,3548
0.720090234,0.279909766,0.604537094,0.395462906,3549
0.109495839,0.890504161,0,1,3550
0.441993542,0.558006458,0,1,3551
0.645664933,0.354335067,0.859564165,0.140435835,3552
0.500885792,0.499114208,0,1,3553
0.077690187,0.922309813,0,1,3554
0.410684078,0.589315922,0.604537094,0.395462906,3555
0.011416173,0.988583827,0,1,3556
0.795016785,0.204983215,1,0,3557
0.088581351,0.911418649,0,1,3558
0.202484837,0.797515163,0.604537094,0.395462906,3559
0.170645354,0.829354646,0,1,3560
0.071274473,0.928725527,0,1,3561
0.008768251,0.991231749,0,1,3562
0.677723217,0.322276783,0.604537094,0.395462906,3563
0.454153427,0.545846573,0.604537094,0.395462906,3564
0.747391964,0.252608036,1,0,3565
0.972856933,0.027143067,0.894356006,0.105643994,3566
0.750857441,0.249142559,1,0,3567
0.884917976,0.115082024,1,0,3568
0.274175103,0.725824897,0,1,3569
0.06340572,0.93659428,0,1,3570
0.980679417,0.019320583,1,0,3571
0.318971237,0.681028763,0.604537094,0.395462906,3572
0.317540118,0.682459882,0.604537094,0.395462906,3573
0.374240554,0.625759446,0.604537094,0.395462906,3574
0.32811286,0.67188714,0.604537094,0.395462906,3575
0.123202556,0.876797444,0.604537094,0.395462906,3576
0.021828439,0.978171561,0,1,3577
0.05286731,0.94713269,0,1,3578
0.52980663,0.47019337,0,1,3579
0.64884463,0.35115537,0.604537094,0.395462906,3580
0.071735859,0.928264141,0,1,3581
0.43230172,0.56769828,0.894356006,0.105643994,3582
0.305520826,0.694479174,0,1,3583
0.711681436,0.288318564,0.604537094,0.395462906,3584
0.776267333,0.223732667,0.604537094,0.395462906,3585
0.642830277,0.357169723,0.604537094,0.395462906,3586
0.983815974,0.016184026,0.894356006,0.105643994,3587
0.217093353,0.782906647,0,1,3588
0.148194596,0.851805404,0,1,3589
0.079180285,0.920819715,0,1,3590
0.191939557,0.808060443,0.604537094,0.395462906,3591
0.148259887,0.851740113,0,1,3592
0.853713618,0.146286382,0.894356006,0.105643994,3593
0.028769538,0.971230462,0,1,3594
0.211693674,0.788306326,0,1,3595
0.165742735,0.834257265,0.01754386,0.98245614,3596
0.269395305,0.730604695,0,1,3597
0.818162789,0.181837211,0.604537094,0.395462906,3598
0.480353125,0.519646875,0.604537094,0.395462906,3599
0.745740879,0.254259121,0.894356006,0.105643994,3600
0.265647574,0.734352426,0,1,3601
0.035320559,0.964679441,0,1,3602
0.052155122,0.947844878,0,1,3603
0.888847248,0.111152752,0.894356006,0.105643994,3604
0.110566553,0.889433447,0,1,3605
0.396303433,0.603696567,0,1,3606
0.859725953,0.140274047,1,0,3607
0.87627911,0.12372089,0.604537094,0.395462906,3608
0.324069641,0.675930359,0,1,3609
0.040969196,0.959030804,0,1,3610
0.660034601,0.339965399,1,0,3611
0.062744569,0.937255431,0,1,3612
0.673677376,0.326322624,0,1,3613
0.777829595,0.222170405,0.894356006,0.105643994,3614
0.037212446,0.962787554,0,1,3615
0.176238245,0.823761755,0.604537094,0.395462906,3616
0.418531412,0.581468588,0.604537094,0.395462906,3617
0.079235254,0.920764746,0,1,3618
0.051502332,0.948497668,0,1,3619
0.781231009,0.218768991,0.859564165,0.140435835,3620
0.881382587,0.118617413,1,0,3621
0.232815281,0.767184719,0,1,3622
0.406817882,0.593182118,1,0,3623
0.022191899,0.977808101,0,1,3624
0.809474992,0.190525008,0.604537094,0.395462906,3625
0.846650254,0.153349746,0.604537094,0.395462906,3626
0.071266628,0.928733372,0,1,3627
0.829584737,0.170415263,1,0,3628
0.125599138,0.874400862,0,1,3629
0.794849295,0.205150705,1,0,3630
0.743362115,0.256637885,0.859564165,0.140435835,3631
0.28815699,0.71184301,0,1,3632
0.605482959,0.394517041,0.859564165,0.140435835,3633
0.107694932,0.892305068,0,1,3634
0.07853398,0.92146602,0,1,3635
0.218084866,0.781915134,0,1,3636
0.225345845,0.774654155,0,1,3637
0.044047924,0.955952076,0,1,3638
0.203228431,0.796771569,0,1,3639
0.027633756,0.972366244,0,1,3640
0.309276487,0.690723513,0.604537094,0.395462906,3641
0.782537158,0.217462842,0.894356006,0.105643994,3642
0.073822207,0.926177793,0,1,3643
0.062025366,0.937974634,0,1,3644
0.442309767,0.557690233,0.604537094,0.395462906,3645
0.041075799,0.958924201,0,1,3646
0.118264666,0.881735334,0.01754386,0.98245614,3647
0.886636724,0.113363276,1,0,3648
0.836891447,0.163108553,0.859564165,0.140435835,3649
0.873455252,0.126544748,0.859564165,0.140435835,3650
0.549380215,0.450619785,0.604537094,0.395462906,3651
0.232325926,0.767674074,0,1,3652
0.094325871,0.905674129,0,1,3653
0.82376708,0.17623292,0.859564165,0.140435835,3654
0.763121851,0.236878149,0.859564165,0.140435835,3655
0.75483907,0.24516093,0.894356006,0.105643994,3656
0.936971514,0.063028486,1,0,3657
0.72313398,0.27686602,0.604537094,0.395462906,3658
0.846443181,0.153556819,0.859564165,0.140435835,3659
0.294785559,0.705214441,0,1,3660
0.107021222,0.892978778,0,1,3661
0.726815879,0.273184121,0.859564165,0.140435835,3662
0.033844253,0.966155747,0,1,3663
0.132961448,0.867038552,0,1,3664
0.044323826,0.955676174,0,1,3665
0.780239199,0.219760801,1,0,3666
0.261176201,0.738823799,0.604537094,0.395462906,3667
0.356731068,0.643268932,0,1,3668
0.728144698,0.271855302,0.894356006,0.105643994,3669
0.927671042,0.072328958,0.894356006,0.105643994,3670
0.057946803,0.942053197,0,1,3671
0.729572133,0.270427867,0.604537094,0.395462906,3672
0.78523975,0.21476025,0.604537094,0.395462906,3673
0.101926996,0.898073004,0,1,3674
0.879044986,0.120955014,1,0,3675
0.278280293,0.721719707,0.859564165,0.140435835,3676
0.750949044,0.249050956,0.604537094,0.395462906,3677
0.107369191,0.892630809,0.604537094,0.395462906,3678
0.183039557,0.816960443,0,1,3679
0.816638252,0.183361748,0.894356006,0.105643994,3680
0.826622082,0.173377918,1,0,3681
0.613215782,0.386784218,1,0,3682
0.757108312,0.242891688,0.894356006,0.105643994,3683
0.04311162,0.95688838,0,1,3684
0.863782335,0.136217665,1,0,3685
0.294211695,0.705788305,0.604537094,0.395462906,3686
0.855919607,0.144080393,1,0,3687
0.035305077,0.964694923,0,1,3688
0.514890637,0.485109363,0.375,0.625,3689
0.091042959,0.908957041,0,1,3690
0.194374882,0.805625118,0.604537094,0.395462906,3691
0.942547406,0.057452594,0.894356006,0.105643994,3692
0.6856169,0.3143831,0.604537094,0.395462906,3693
0.730212627,0.269787373,0.859564165,0.140435835,3694
0.580534551,0.419465449,0.604537094,0.395462906,3695
0.492952417,0.507047583,1,0,3696
0.862223678,0.137776322,0.604537094,0.395462906,3697
0.85163163,0.14836837,0.604537094,0.395462906,3698
0.006860833,0.993139167,0,1,3699
0.071334508,0.928665492,0,1,3700
0.049876595,0.950123405,0,1,3701
0.71652311,0.28347689,0.894356006,0.105643994,3702
0.182979564,0.817020436,0,1,3703
0.042880347,0.957119653,0,1,3704
0.623435722,0.376564278,1,0,3705
0.890709895,0.109290105,0.894356006,0.105643994,3706
0.93210686,0.06789314,1,0,3707
0.012119319,0.987880681,0,1,3708
0.763047963,0.236952037,0.894356006,0.105643994,3709
0.896513539,0.103486461,0.894356006,0.105643994,3710
0.056318002,0.943681998,0,1,3711
0.007633687,0.992366313,0,1,3712
0.777760372,0.222239628,0.604537094,0.395462906,3713
0.101353335,0.898646665,0,1,3714
0.236780133,0.763219867,0,1,3715
0.037481372,0.962518628,0,1,3716
0.923459871,0.076540129,1,0,3717
0.881204734,0.118795266,0.604537094,0.395462906,3718
0.843157335,0.156842665,0.969230769,0.030769231,3719
0.862631494,0.137368506,0.859564165,0.140435835,3720
0.968636701,0.031363299,1,0,3721
0.845925784,0.154074216,0.859564165,0.140435835,3722
0.339473557,0.660526443,0.604537094,0.395462906,3723
0.042851229,0.957148771,0,1,3724
0.415264852,0.584735148,0.604537094,0.395462906,3725
0.082708654,0.917291346,0,1,3726
0.693473689,0.306526311,0.604537094,0.395462906,3727
0.390629842,0.609370158,1,0,3728
0.016966324,0.983033676,0,1,3729
0.923211598,0.076788402,0.604537094,0.395462906,3730
0.177559536,0.822440464,0,1,3731
0.844177398,0.155822602,0.604537094,0.395462906,3732
0.293647374,0.706352626,0.604537094,0.395462906,3733
0.059194521,0.940805479,0,1,3734
0.145530839,0.854469161,0,1,3735
0.269857727,0.730142273,0,1,3736
0.072137951,0.927862049,0,1,3737
0.966690908,0.033309092,0.604537094,0.395462906,3738
0.074575727,0.925424273,0,1,3739
0.328807403,0.671192597,0,1,3740
0.869788642,0.130211358,1,0,3741
0.693382235,0.306617765,0.604537094,0.395462906,3742
0.254607419,0.745392581,0.0625,0.9375,3743
0.103149143,0.896850857,0.0625,0.9375,3744
0.628690868,0.371309132,1,0,3745
0.64607345,0.35392655,0.604537094,0.395462906,3746
0.888341137,0.111658863,0.894356006,0.105643994,3747
0.733739835,0.266260165,0.604537094,0.395462906,3748
0.543898261,0.456101739,0.894356006,0.105643994,3749
0.04181333,0.95818667,0,1,3750
0.063208561,0.936791439,0,1,3751
0.011288763,0.988711237,0,1,3752
0.95244228,0.04755772,0.894356006,0.105643994,3753
0.345162573,0.654837427,0,1,3754
0.921861571,0.078138429,1,0,3755
0.582520189,0.417479811,0.604537094,0.395462906,3756
0.785810865,0.214189135,0.604537094,0.395462906,3757
0.693144437,0.306855563,0.604537094,0.395462906,3758
0.898653186,0.101346814,0.604537094,0.395462906,3759
0.705702468,0.294297532,0.859564165,0.140435835,3760
0.653015637,0.346984363,0.604537094,0.395462906,3761
0.191514301,0.808485699,0,1,3762
0.825827634,0.174172366,0.604537094,0.395462906,3763
0.799970415,0.200029585,0.875,0.125,3764
0.54715951,0.45284049,0.859564165,0.140435835,3765
0.02104443,0.97895557,0,1,3766
0.545704824,0.454295176,0.604537094,0.395462906,3767
0.799532396,0.200467604,0.604537094,0.395462906,3768
0.509479598,0.490520402,0.604537094,0.395462906,3769
0.132240888,0.867759112,0,1,3770
0.833052311,0.166947689,0.894356006,0.105643994,3771
0.045680609,0.954319391,0,1,3772
0.734840762,0.265159238,0.894356006,0.105643994,3773
0.774970129,0.225029871,0.604537094,0.395462906,3774
0.221288139,0.778711861,0,1,3775
0.141514847,0.858485153,0,1,3776
0.86536473,0.13463527,1,0,3777
0.696984278,0.303015722,0.894356006,0.105643994,3778
0.883421218,0.116578782,0.859564165,0.140435835,3779
0.028873078,0.971126922,0,1,3780
0.783101329,0.216898671,0.859564165,0.140435835,3781
0.141591778,0.858408222,0,1,3782
0.857316646,0.142683354,0.859564165,0.140435835,3783
0.084801683,0.915198317,0,1,3784
0.516591419,0.483408581,1,0,3785
0.233440308,0.766559692,0,1,3786
0.190604222,0.809395778,0,1,3787
0.69621334,0.30378666,0.604537094,0.395462906,3788
0.204294723,0.795705277,0.604537094,0.395462906,3789
0.74927463,0.25072537,0.894356006,0.105643994,3790
0.176217398,0.823782602,0,1,3791
0.335234495,0.664765505,0.01754386,0.98245614,3792
0.01215844,0.98784156,0,1,3793
0.262815925,0.737184075,0.604537094,0.395462906,3794
0.012444854,0.987555146,0,1,3795
0.318610525,0.681389475,0.894356006,0.105643994,3796
0.275214957,0.724785043,0.375,0.625,3797
0.886618978,0.113381022,0.604537094,0.395462906,3798
0.095401095,0.904598905,0,1,3799
0.048629343,0.951370657,0,1,3800
0.880759806,0.119240194,0.894356006,0.105643994,3801
0.109322535,0.890677465,0.604537094,0.395462906,3802
0.193618193,0.806381807,0,1,3803
0.731273043,0.268726957,0.604537094,0.395462906,3804
0.362793702,0.637206298,0,1,3805
0.809583925,0.190416075,0.604537094,0.395462906,3806
0.746776326,0.253223674,0.604537094,0.395462906,3807
0.882565965,0.117434035,0.894356006,0.105643994,3808
0.844440999,0.155559001,0.859564165,0.140435835,3809
0.083078267,0.916921733,0,1,3810
0.937799949,0.062200051,0.894356006,0.105643994,3811
0.203450591,0.796549409,0.0625,0.9375,3812
0.054149562,0.945850438,0,1,3813
0.893556784,0.106443216,0.859564165,0.140435835,3814
0.847867119,0.152132881,0.604537094,0.395462906,3815
0.793570146,0.206429854,1,0,3816
0.242936254,0.757063746,0,1,3817
0.951154691,0.048845309,1,0,3818
0.273271153,0.726728847,0,1,3819
0.094025676,0.905974324,0,1,3820
0.301621814,0.698378186,0.604537094,0.395462906,3821
0.064358936,0.935641064,0,1,3822
0.968189608,0.031810392,0.894356006,0.105643994,3823
0.176235679,0.823764321,0,1,3824
0.732175279,0.267824721,0.859564165,0.140435835,3825
0.983839697,0.016160303,1,0,3826
0.614998026,0.385001974,0.604537094,0.395462906,3827
0.38488878,0.61511122,0.604537094,0.395462906,3828
0.949577164,0.050422836,0.604537094,0.395462906,3829
0.207044283,0.792955717,0,1,3830
0.238545251,0.761454749,0,1,3831
0.373698989,0.626301011,0.604537094,0.395462906,3832
0.582215617,0.417784383,1,0,3833
0.089568905,0.910431095,0,1,3834
0.198754409,0.801245591,0,1,3835
0.972361705,0.027638295,1,0,3836
0.119241183,0.880758817,0,1,3837
0.730530576,0.269469424,1,0,3838
0.846219044,0.153780956,1,0,3839
0.392148841,0.607851159,0.604537094,0.395462906,3840
0.048698542,0.951301458,0,1,3841
0.936191506,0.063808494,0.894356006,0.105643994,3842
0.054309553,0.945690447,0,1,3843
0.095119344,0.904880656,0,1,3844
0.221068412,0.778931588,0.01754386,0.98245614,3845
0.812214918,0.187785082,0.604537094,0.395462906,3846
0.983470797,0.016529203,1,0,3847
0.638000769,0.361999231,0.604537094,0.395462906,3848
0.7734695,0.2265305,0.859564165,0.140435835,3849
0.263570021,0.736429979,0,1,3850
0.121675151,0.878324849,0,1,3851
0.112742996,0.887257004,0,1,3852
0.257787936,0.742212064,0.604537094,0.395462906,3853
0.192484373,0.807515627,0,1,3854
0.020872706,0.979127294,0,1,3855
0.370300788,0.629699212,0.604537094,0.395462906,3856
0.044433772,0.955566228,0,1,3857
0.921181735,0.078818265,1,0,3858
0.8274805,0.1725195,1,0,3859
0.189729075,0.810270925,0,1,3860
0.655609831,0.344390169,1,0,3861
0.643975623,0.356024377,0.894356006,0.105643994,3862
0.133004471,0.866995529,0,1,3863
0.054613737,0.945386263,0,1,3864
0.173718511,0.826281489,0,1,3865
0.034397727,0.965602273,0,1,3866
0.136908224,0.863091776,0,1,3867
0.714535083,0.285464917,0.604537094,0.395462906,3868
0.652817089,0.347182911,0.604537094,0.395462906,3869
0.50957524,0.49042476,0.604537094,0.395462906,3870
0.935834125,0.064165875,1,0,3871
0.408609852,0.591390148,0,1,3872
0.796554375,0.203445625,1,0,3873
0.619147168,0.380852832,1,0,3874
0.16782483,0.83217517,0,1,3875
0.894153784,0.105846216,1,0,3876
0.867995947,0.132004053,0.969230769,0.030769231,3877
0.899661796,0.100338204,0.894356006,0.105643994,3878
0.615266331,0.384733669,0.604537094,0.395462906,3879
0.675983321,0.324016679,0.604537094,0.395462906,3880
0.790595498,0.209404502,0.411764706,0.588235294,3881
0.795116546,0.204883454,0.894356006,0.105643994,3882
0.825274988,0.174725012,0.894356006,0.105643994,3883
0.020976204,0.979023796,0,1,3884
0.50769322,0.49230678,0.604537094,0.395462906,3885
0.891149678,0.108850322,0.894356006,0.105643994,3886
0.834118269,0.165881731,1,0,3887
0.249909428,0.750090572,0.604537094,0.395462906,3888
0.138507843,0.861492157,0,1,3889
0.21094453,0.78905547,0,1,3890
0.02911233,0.97088767,0,1,3891
0.973478484,0.026521516,0.894356006,0.105643994,3892
0.188678834,0.811321166,0,1,3893
0.082703745,0.917296255,0,1,3894
0.171528875,0.828471125,0,1,3895
0.663803652,0.336196348,0.604537094,0.395462906,3896
0.113962311,0.886037689,0,1,3897
0.797630107,0.202369893,0.894356006,0.105643994,3898
0.080639132,0.919360868,0,1,3899
0.947744643,0.052255357,0.894356006,0.105643994,3900
0.729574479,0.270425521,0.604537094,0.395462906,3901
0.677641512,0.322358488,0.604537094,0.395462906,3902
0.160759702,0.839240298,0,1,3903
0.158295139,0.841704861,0,1,3904
0.076565211,0.923434789,0,1,3905
